"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type"
"621","PHI","DC","Phoenix","Breeze",20,23,2017-07-22,"2017-07-22-DC-PHI","Breeze","Phoenix","regular"
"612","VAN","SF","Riptide","FlameThrowers",18,26,2017-07-23,"2017-07-23-SF-VAN","FlameThrowers","Riptide","regular"
"613","MTL","OTT","Royal","Outlaws",31,22,2017-07-23,"2017-07-23-OTT-MTL","Royal","Outlaws","regular"
"614","TOR","NY","Rush","Empire",20,14,2017-07-23,"2017-07-23-NY-TOR","Rush","Empire","regular"
"615","MAD","IND","Radicals","AlleyCats",22,21,2017-07-23,"2017-07-23-IND-MAD","Radicals","AlleyCats","regular"
"611","DAL","TB","Legion","Cannons",22,12,2017-07-29,"2017-07-29-JAX-DAL","Legion","Cannons","playoff"
"610","MIN","PIT","Wind Chill","Thunderbirds",25,26,2017-08-04,"2017-08-04-PIT-MIN","Thunderbirds","Wind Chill","playoff"
"609","DC","MTL","Breeze","Royal",28,16,2017-08-11,"2017-08-11-MTL-DC","Breeze","Royal","playoff"
"606","LA","OAK","Aviators","Spiders",33,24,2017-08-12,"2017-08-12-SJ-LA","Aviators","Spiders","playoff"
"607","MAD","PIT","Radicals","Thunderbirds",27,22,2017-08-12,"2017-08-12-PIT-MAD","Radicals","Thunderbirds","playoff"
"608","CAR","DAL","Flyers","Legion",24,27,2017-08-12,"2017-08-12-DAL-RAL","Legion","Flyers","playoff"
"604","SF","LA","FlameThrowers","Aviators",33,22,2017-08-13,"2017-08-13-LA-SF","FlameThrowers","Aviators","playoff"
"605","TOR","DC","Rush","Breeze",29,26,2017-08-13,"2017-08-13-DC-TOR","Rush","Breeze","playoff"
"602","DAL","TOR","Legion","Rush",21,24,2017-08-26,"2017-08-26-TOR-DAL","Rush","Legion","semi"
"603","MAD","SF","Radicals","FlameThrowers",19,23,2017-08-26,"2017-08-26-SF-MAD","FlameThrowers","Radicals","semi"
"601","TOR","SF","Rush","FlameThrowers",29,30,2017-08-27,"2017-08-27-SF-TOR","FlameThrowers","Rush","championship"
"599","CAR","TB","Flyers","Cannons",27,22,2018-03-31,"2018-03-31-TB-RAL","Flyers","Cannons","regular"
"600","DET","IND","Mechanix","AlleyCats",12,24,2018-03-31,"2018-03-31-IND-DET","AlleyCats","Mechanix","regular"
"591","SF","OAK","FlameThrowers","Spiders",20,21,2018-04-07,"2018-04-07-SJ-SF","Spiders","FlameThrowers","regular"
"592","LA","SD","Aviators","Growlers",30,17,2018-04-07,"2018-04-07-SD-LA","Aviators","Growlers","regular"
"593","DC","MTL","Breeze","Royal",22,24,2018-04-07,"2018-04-07-MTL-DC","Royal","Breeze","regular"
"594","SEA","MIN","Cascades","Wind Chill",29,28,2018-04-07,"2018-04-07-MIN-SEA","Cascades","Wind Chill","regular"
"595","IND","MAD","AlleyCats","Radicals",13,20,2018-04-07,"2018-04-07-MAD-IND","Radicals","AlleyCats","regular"
"596","PIT","DET","Thunderbirds","Mechanix",17,16,2018-04-07,"2018-04-07-DET-PIT","Thunderbirds","Mechanix","regular"
"597","CAR","DAL","Flyers","Legion",14,17,2018-04-07,"2018-04-07-DAL-RAL","Legion","Flyers","regular"
"598","TB","ATL","Cannons","Hustle",15,17,2018-04-07,"2018-04-07-ATL-TB","Hustle","Cannons","regular"
"585","NY","TOR","Empire","Rush",14,18,2018-04-14,"2018-04-14-TOR-NY","Rush","Empire","regular"
"586","OAK","SF","Spiders","FlameThrowers",27,28,2018-04-14,"2018-04-14-SF-SJ","FlameThrowers","Spiders","regular"
"587","SEA","SD","Cascades","Growlers",16,22,2018-04-14,"2018-04-14-SD-SEA","Growlers","Cascades","regular"
"588","TB","CAR","Cannons","Flyers",17,20,2018-04-14,"2018-04-14-RAL-TB","Flyers","Cannons","regular"
"589","ATX","LA","Sol","Aviators",23,22,2018-04-14,"2018-04-14-LA-AUS","Sol","Aviators","regular"
"590","PIT","CHI","Thunderbirds","Union",15,20,2018-04-14,"2018-04-14-CHI-PIT","Union","Thunderbirds","regular"
"582","PHI","TOR","Phoenix","Rush",18,19,2018-04-15,"2018-04-15-TOR-PHI","Rush","Phoenix","regular"
"583","DAL","LA","Legion","Aviators",20,17,2018-04-15,"2018-04-15-LA-DAL","Legion","Aviators","regular"
"584","NSH","ATL","Nightwatch","Hustle",17,18,2018-04-15,"2018-04-15-ATL-NSH","Hustle","Nightwatch","regular"
"573","SF","TOR","FlameThrowers","Rush",18,28,2018-04-21,"2018-04-21-TOR-SF","Rush","FlameThrowers","regular"
"574","ATL","TB","Hustle","Cannons",19,18,2018-04-21,"2018-04-21-TB-ATL","Hustle","Cannons","regular"
"575","SD","SEA","Growlers","Cascades",26,25,2018-04-21,"2018-04-21-SEA-SD","Growlers","Cascades","regular"
"576","NSH","CAR","Nightwatch","Flyers",26,31,2018-04-21,"2018-04-21-RAL-NSH","Flyers","Nightwatch","regular"
"577","IND","PIT","AlleyCats","Thunderbirds",27,18,2018-04-21,"2018-04-21-PIT-IND","AlleyCats","Thunderbirds","regular"
"578","NY","OTT","Empire","Outlaws",28,16,2018-04-21,"2018-04-21-OTT-NY","Empire","Outlaws","regular"
"579","PHI","MTL","Phoenix","Royal",26,21,2018-04-21,"2018-04-21-MTL-PHI","Phoenix","Royal","regular"
"580","DET","MAD","Mechanix","Radicals",12,27,2018-04-21,"2018-04-21-MAD-DET","Radicals","Mechanix","regular"
"581","MIN","CHI","Wind Chill","Union",24,23,2018-04-21,"2018-04-21-CHI-MIN","Wind Chill","Union","regular"
"570","LA","OAK","Aviators","Spiders",25,16,2018-04-22,"2018-04-22-SJ-LA","Aviators","Spiders","regular"
"571","DC","OTT","Breeze","Outlaws",26,19,2018-04-22,"2018-04-22-OTT-DC","Breeze","Outlaws","regular"
"572","DAL","ATX","Legion","Sol",23,21,2018-04-22,"2018-04-22-AUS-DAL","Legion","Sol","regular"
"568","OAK","SD","Spiders","Growlers",18,17,2018-04-27,"2018-04-27-SD-SJ","Spiders","Growlers","regular"
"569","ATX","CAR","Sol","Flyers",25,23,2018-04-27,"2018-04-27-RAL-AUS","Sol","Flyers","regular"
"561","SF","SD","FlameThrowers","Growlers",21,25,2018-04-28,"2018-04-28-SD-SF","Growlers","FlameThrowers","regular"
"562","DAL","CAR","Legion","Flyers",20,24,2018-04-28,"2018-04-28-RAL-DAL","Flyers","Legion","regular"
"563","MAD","PIT","Radicals","Thunderbirds",29,13,2018-04-28,"2018-04-28-PIT-MAD","Radicals","Thunderbirds","regular"
"564","TB","NSH","Cannons","Nightwatch",25,13,2018-04-28,"2018-04-28-NSH-TB","Cannons","Nightwatch","regular"
"565","OTT","MTL","Outlaws","Royal",33,35,2018-04-28,"2018-04-28-MTL-OTT","Royal","Outlaws","regular"
"566","CHI","IND","Union","AlleyCats",21,25,2018-04-28,"2018-04-28-IND-CHI","AlleyCats","Union","regular"
"567","PHI","DC","Phoenix","Breeze",18,18,2018-04-28,"2018-04-28-DC-PHI","DRAW","DRAW","regular"
"560","SD","OAK","Growlers","Spiders",31,28,2018-05-04,"2018-05-04-SJ-SD","Growlers","Spiders","regular"
"552","CAR","TB","Flyers","Cannons",23,20,2018-05-05,"2018-05-05-TB-RAL","Flyers","Cannons","regular"
"553","LA","OAK","Aviators","Spiders",33,31,2018-05-05,"2018-05-05-SJ-LA","Aviators","Spiders","regular"
"554","SEA","SF","Cascades","FlameThrowers",27,25,2018-05-05,"2018-05-05-SF-SEA","Cascades","FlameThrowers","regular"
"555","MTL","PHI","Royal","Phoenix",14,17,2018-05-05,"2018-05-05-PHI-MTL","Phoenix","Royal","regular"
"556","MIN","MAD","Wind Chill","Radicals",19,20,2018-05-05,"2018-05-05-MAD-MIN","Radicals","Wind Chill","regular"
"557","DET","IND","Mechanix","AlleyCats",22,31,2018-05-05,"2018-05-05-IND-DET","AlleyCats","Mechanix","regular"
"558","NY","DC","Empire","Breeze",19,18,2018-05-05,"2018-05-05-DC-NY","Empire","Breeze","regular"
"559","ATL","ATX","Hustle","Sol",22,23,2018-05-05,"2018-05-05-AUS-ATL","Sol","Hustle","regular"
"549","OTT","PHI","Outlaws","Phoenix",22,19,2018-05-06,"2018-05-06-PHI-OTT","Outlaws","Phoenix","regular"
"550","PIT","IND","Thunderbirds","AlleyCats",18,27,2018-05-06,"2018-05-06-IND-PIT","AlleyCats","Thunderbirds","regular"
"551","NSH","ATX","Nightwatch","Sol",22,20,2018-05-06,"2018-05-06-AUS-NSH","Nightwatch","Sol","regular"
"543","ATL","TB","Hustle","Cannons",27,26,2018-05-12,"2018-05-12-TB-ATL","Hustle","Cannons","regular"
"544","OAK","SF","Spiders","FlameThrowers",23,26,2018-05-12,"2018-05-12-SF-SJ","FlameThrowers","Spiders","regular"
"545","DC","CAR","Breeze","Flyers",25,24,2018-05-12,"2018-05-12-RAL-DC","Breeze","Flyers","regular"
"546","CHI","PIT","Union","Thunderbirds",21,16,2018-05-12,"2018-05-12-PIT-CHI","Union","Thunderbirds","regular"
"547","MIN","DET","Wind Chill","Mechanix",34,17,2018-05-12,"2018-05-12-DET-MIN","Wind Chill","Mechanix","regular"
"548","ATX","DAL","Sol","Legion",23,27,2018-05-12,"2018-05-12-DAL-AUS","Legion","Sol","regular"
"539","MTL","TOR","Royal","Rush",18,21,2018-05-13,"2018-05-13-TOR-MTL","Rush","Royal","regular"
"540","IND","PIT","AlleyCats","Thunderbirds",27,24,2018-05-13,"2018-05-13-PIT-IND","AlleyCats","Thunderbirds","regular"
"541","SEA","LA","Cascades","Aviators",26,30,2018-05-13,"2018-05-13-LA-SEA","Aviators","Cascades","regular"
"542","MAD","DET","Radicals","Mechanix",37,8,2018-05-13,"2018-05-13-DET-MAD","Radicals","Mechanix","regular"
"538","SF","SEA","FlameThrowers","Cascades",32,29,2018-05-18,"2018-05-18-SEA-SF","FlameThrowers","Cascades","regular"
"530","NSH","TB","Nightwatch","Cannons",32,30,2018-05-19,"2018-05-19-TB-NSH","Nightwatch","Cannons","regular"
"531","OAK","SEA","Spiders","Cascades",24,14,2018-05-19,"2018-05-19-SEA-SJ","Spiders","Cascades","regular"
"532","NY","PHI","Empire","Phoenix",23,15,2018-05-19,"2018-05-19-PHI-NY","Empire","Phoenix","regular"
"533","PIT","MIN","Thunderbirds","Wind Chill",21,33,2018-05-19,"2018-05-19-MIN-PIT","Wind Chill","Thunderbirds","regular"
"534","CHI","MAD","Union","Radicals",16,24,2018-05-19,"2018-05-19-MAD-CHI","Radicals","Union","regular"
"535","SD","LA","Growlers","Aviators",20,25,2018-05-19,"2018-05-19-LA-SD","Aviators","Growlers","regular"
"536","TOR","DC","Rush","Breeze",33,20,2018-05-19,"2018-05-19-DC-TOR","Rush","Breeze","regular"
"537","ATX","ATL","Sol","Hustle",28,19,2018-05-19,"2018-05-19-ATL-AUS","Sol","Hustle","regular"
"526","TOR","OTT","Rush","Outlaws",21,19,2018-05-20,"2018-05-20-OTT-TOR","Rush","Outlaws","regular"
"527","DET","MIN","Mechanix","Wind Chill",24,34,2018-05-20,"2018-05-20-MIN-DET","Wind Chill","Mechanix","regular"
"528","MTL","DC","Royal","Breeze",21,20,2018-05-20,"2018-05-20-DC-MTL","Royal","Breeze","regular"
"529","DAL","ATL","Legion","Hustle",26,21,2018-05-20,"2018-05-20-ATL-DAL","Legion","Hustle","regular"
"520","LA","SD","Aviators","Growlers",25,23,2018-05-26,"2018-05-26-SD-LA","Aviators","Growlers","regular"
"521","MAD","CAR","Radicals","Flyers",16,24,2018-05-26,"2018-05-26-RAL-MAD","Flyers","Radicals","regular"
"522","TOR","PHI","Rush","Phoenix",28,23,2018-05-26,"2018-05-26-PHI-TOR","Rush","Phoenix","regular"
"523","DC","NY","Breeze","Empire",29,21,2018-05-26,"2018-05-26-NY-DC","Breeze","Empire","regular"
"524","IND","CHI","AlleyCats","Union",26,22,2018-05-26,"2018-05-26-CHI-IND","AlleyCats","Union","regular"
"525","NSH","ATX","Nightwatch","Sol",27,21,2018-05-26,"2018-05-26-AUS-NSH","Nightwatch","Sol","regular"
"519","OTT","PHI","Outlaws","Phoenix",30,18,2018-05-27,"2018-05-27-PHI-OTT","Outlaws","Phoenix","regular"
"518","CAR","ATX","Flyers","Sol",32,14,2018-06-01,"2018-06-01-AUS-RAL","Flyers","Sol","regular"
"509","MTL","TOR","Royal","Rush",20,24,2018-06-02,"2018-06-02-TOR-MTL","Rush","Royal","regular"
"510","SEA","OAK","Cascades","Spiders",25,29,2018-06-02,"2018-06-02-SJ-SEA","Spiders","Cascades","regular"
"511","SD","SF","Growlers","FlameThrowers",24,25,2018-06-02,"2018-06-02-SF-SD","FlameThrowers","Growlers","regular"
"512","NY","OTT","Empire","Outlaws",24,21,2018-06-02,"2018-06-02-OTT-NY","Empire","Outlaws","regular"
"513","MIN","IND","Wind Chill","AlleyCats",22,18,2018-06-02,"2018-06-02-IND-MIN","Wind Chill","AlleyCats","regular"
"514","PIT","DC","Thunderbirds","Breeze",11,20,2018-06-02,"2018-06-02-DC-PIT","Breeze","Thunderbirds","regular"
"515","NSH","DAL","Nightwatch","Legion",21,31,2018-06-02,"2018-06-02-DAL-NSH","Legion","Nightwatch","regular"
"516","DET","CHI","Mechanix","Union",18,25,2018-06-02,"2018-06-02-CHI-DET","Union","Mechanix","regular"
"517","TB","ATX","Cannons","Sol",26,27,2018-06-02,"2018-06-02-AUS-TB","Sol","Cannons","regular"
"506","LA","SF","Aviators","FlameThrowers",23,19,2018-06-03,"2018-06-03-SF-LA","Aviators","FlameThrowers","regular"
"507","PHI","OTT","Phoenix","Outlaws",22,21,2018-06-03,"2018-06-03-OTT-PHI","Phoenix","Outlaws","regular"
"508","ATL","DAL","Hustle","Legion",28,29,2018-06-03,"2018-06-03-DAL-ATL","Legion","Hustle","regular"
"504","OTT","MTL","Outlaws","Royal",26,27,2018-06-08,"2018-06-08-MTL-OTT","Royal","Outlaws","regular"
"505","MAD","MIN","Radicals","Wind Chill",20,17,2018-06-08,"2018-06-08-MIN-MAD","Radicals","Wind Chill","regular"
"498","DC","TOR","Breeze","Rush",25,24,2018-06-09,"2018-06-09-TOR-DC","Breeze","Rush","regular"
"499","OAK","SD","Spiders","Growlers",21,20,2018-06-09,"2018-06-09-SD-SJ","Spiders","Growlers","regular"
"500","PHI","PIT","Phoenix","Thunderbirds",30,21,2018-06-09,"2018-06-09-PIT-PHI","Phoenix","Thunderbirds","regular"
"501","CHI","MAD","Union","Radicals",21,22,2018-06-09,"2018-06-09-MAD-CHI","Radicals","Union","regular"
"502","ATX","DAL","Sol","Legion",17,19,2018-06-09,"2018-06-09-DAL-AUS","Legion","Sol","regular"
"503","NSH","ATL","Nightwatch","Hustle",21,24,2018-06-09,"2018-06-09-ATL-NSH","Hustle","Nightwatch","regular"
"490","SF","OAK","FlameThrowers","Spiders",21,17,2018-06-16,"2018-06-16-SJ-SF","FlameThrowers","Spiders","regular"
"491","LA","SEA","Aviators","Cascades",26,17,2018-06-16,"2018-06-16-SEA-LA","Aviators","Cascades","regular"
"492","TOR","OTT","Rush","Outlaws",27,17,2018-06-16,"2018-06-16-OTT-TOR","Rush","Outlaws","regular"
"493","MTL","NY","Royal","Empire",26,22,2018-06-16,"2018-06-16-NY-MTL","Royal","Empire","regular"
"494","CAR","NSH","Flyers","Nightwatch",27,15,2018-06-16,"2018-06-16-NSH-RAL","Flyers","Nightwatch","regular"
"495","PIT","MAD","Thunderbirds","Radicals",21,25,2018-06-16,"2018-06-16-MAD-PIT","Radicals","Thunderbirds","regular"
"496","MIN","DET","Wind Chill","Mechanix",37,18,2018-06-16,"2018-06-16-DET-MIN","Wind Chill","Mechanix","regular"
"497","ATL","DAL","Hustle","Legion",20,24,2018-06-16,"2018-06-16-DAL-ATL","Legion","Hustle","regular"
"485","SD","SEA","Growlers","Cascades",25,27,2018-06-17,"2018-06-17-SEA-SD","Cascades","Growlers","regular"
"486","TOR","NY","Rush","Empire",25,18,2018-06-17,"2018-06-17-NY-TOR","Rush","Empire","regular"
"487","IND","MAD","AlleyCats","Radicals",21,20,2018-06-17,"2018-06-17-MAD-IND","AlleyCats","Radicals","regular"
"488","CHI","DET","Union","Mechanix",34,12,2018-06-17,"2018-06-17-DET-CHI","Union","Mechanix","regular"
"489","TB","DAL","Cannons","Legion",25,28,2018-06-17,"2018-06-17-DAL-TB","Legion","Cannons","regular"
"477","SEA","SD","Cascades","Growlers",22,23,2018-06-23,"2018-06-23-SD-SEA","Growlers","Cascades","regular"
"478","ATL","CAR","Hustle","Flyers",30,20,2018-06-23,"2018-06-23-RAL-ATL","Hustle","Flyers","regular"
"479","MIN","PIT","Wind Chill","Thunderbirds",28,29,2018-06-23,"2018-06-23-PIT-MIN","Thunderbirds","Wind Chill","regular"
"480","ATX","NSH","Sol","Nightwatch",24,23,2018-06-23,"2018-06-23-NSH-AUS","Sol","Nightwatch","regular"
"481","NY","MTL","Empire","Royal",22,23,2018-06-23,"2018-06-23-MTL-NY","Royal","Empire","regular"
"482","OAK","LA","Spiders","Aviators",18,27,2018-06-23,"2018-06-23-LA-SJ","Aviators","Spiders","regular"
"483","IND","DET","AlleyCats","Mechanix",40,20,2018-06-23,"2018-06-23-DET-IND","AlleyCats","Mechanix","regular"
"484","TOR","DC","Rush","Breeze",28,21,2018-06-23,"2018-06-23-DC-TOR","Rush","Breeze","regular"
"472","DAL","NSH","Legion","Nightwatch",28,16,2018-06-24,"2018-06-24-NSH-DAL","Legion","Nightwatch","regular"
"473","PHI","MTL","Phoenix","Royal",27,19,2018-06-24,"2018-06-24-MTL-PHI","Phoenix","Royal","regular"
"474","SF","LA","FlameThrowers","Aviators",24,25,2018-06-24,"2018-06-24-LA-SF","Aviators","FlameThrowers","regular"
"475","OTT","DC","Outlaws","Breeze",29,30,2018-06-24,"2018-06-24-DC-OTT","Breeze","Outlaws","regular"
"476","DET","CHI","Mechanix","Union",27,31,2018-06-24,"2018-06-24-CHI-DET","Union","Mechanix","regular"
"463","SD","SF","Growlers","FlameThrowers",27,22,2018-06-30,"2018-06-30-SF-SD","Growlers","FlameThrowers","regular"
"464","DET","PIT","Mechanix","Thunderbirds",19,20,2018-06-30,"2018-06-30-PIT-DET","Thunderbirds","Mechanix","regular"
"465","DC","PHI","Breeze","Phoenix",25,15,2018-06-30,"2018-06-30-PHI-DC","Breeze","Phoenix","regular"
"466","OTT","NY","Outlaws","Empire",23,29,2018-06-30,"2018-06-30-NY-OTT","Empire","Outlaws","regular"
"467","CAR","NSH","Flyers","Nightwatch",33,20,2018-06-30,"2018-06-30-NSH-RAL","Flyers","Nightwatch","regular"
"468","MAD","IND","Radicals","AlleyCats",26,17,2018-06-30,"2018-06-30-IND-MAD","Radicals","AlleyCats","regular"
"469","MIN","CHI","Wind Chill","Union",25,23,2018-06-30,"2018-06-30-CHI-MIN","Wind Chill","Union","regular"
"470","DAL","ATX","Legion","Sol",29,25,2018-06-30,"2018-06-30-AUS-DAL","Legion","Sol","regular"
"471","TB","ATL","Cannons","Hustle",19,16,2018-06-30,"2018-06-30-ATL-TB","Cannons","Hustle","regular"
"460","SEA","OAK","Cascades","Spiders",25,24,2018-07-01,"2018-07-01-SJ-SEA","Cascades","Spiders","regular"
"461","LA","SF","Aviators","FlameThrowers",28,21,2018-07-01,"2018-07-01-SF-LA","Aviators","FlameThrowers","regular"
"462","MTL","NY","Royal","Empire",18,26,2018-07-01,"2018-07-01-NY-MTL","Empire","Royal","regular"
"459","MAD","MIN","Radicals","Wind Chill",35,24,2018-07-03,"2018-07-03-MIN-MAD","Radicals","Wind Chill","regular"
"454","DAL","TB","Legion","Cannons",21,16,2018-07-07,"2018-07-07-TB-DAL","Legion","Cannons","regular"
"455","NY","PHI","Empire","Phoenix",27,23,2018-07-07,"2018-07-07-PHI-NY","Empire","Phoenix","regular"
"456","TOR","MTL","Rush","Royal",28,24,2018-07-07,"2018-07-07-MTL-TOR","Rush","Royal","regular"
"457","CHI","IND","Union","AlleyCats",18,25,2018-07-07,"2018-07-07-IND-CHI","AlleyCats","Union","regular"
"458","CAR","ATL","Flyers","Hustle",26,25,2018-07-07,"2018-07-07-ATL-RAL","Flyers","Hustle","regular"
"452","OTT","TOR","Outlaws","Rush",13,26,2018-07-08,"2018-07-08-TOR-OTT","Rush","Outlaws","regular"
"453","ATX","TB","Sol","Cannons",6,7,2018-07-08,"2018-07-08-TB-AUS","Cannons","Sol","regular"
"451","OAK","SEA","Spiders","Cascades",27,24,2018-07-13,"2018-07-13-SEA-SJ","Spiders","Cascades","regular"
"444","SF","SEA","FlameThrowers","Cascades",20,31,2018-07-14,"2018-07-14-SEA-SF","Cascades","FlameThrowers","regular"
"445","DC","NY","Breeze","Empire",29,19,2018-07-14,"2018-07-14-NY-DC","Breeze","Empire","regular"
"446","TB","NSH","Cannons","Nightwatch",24,23,2018-07-14,"2018-07-14-NSH-TB","Cannons","Nightwatch","regular"
"447","IND","MIN","AlleyCats","Wind Chill",26,16,2018-07-14,"2018-07-14-MIN-IND","AlleyCats","Wind Chill","regular"
"448","SD","LA","Growlers","Aviators",34,21,2018-07-14,"2018-07-14-LA-SD","Growlers","Aviators","regular"
"449","PIT","DET","Thunderbirds","Mechanix",32,10,2018-07-14,"2018-07-14-DET-PIT","Thunderbirds","Mechanix","regular"
"450","MAD","CHI","Radicals","Union",27,24,2018-07-14,"2018-07-14-CHI-MAD","Radicals","Union","regular"
"440","MTL","OTT","Royal","Outlaws",25,32,2018-07-15,"2018-07-15-OTT-MTL","Outlaws","Royal","regular"
"441","PHI","NY","Phoenix","Empire",22,30,2018-07-15,"2018-07-15-NY-PHI","Empire","Phoenix","regular"
"442","ATL","NSH","Hustle","Nightwatch",30,26,2018-07-15,"2018-07-15-NSH-ATL","Hustle","Nightwatch","regular"
"443","CHI","MIN","Union","Wind Chill",20,23,2018-07-15,"2018-07-15-MIN-CHI","Wind Chill","Union","regular"
"437","LA","SD","Aviators","Growlers",26,22,2018-07-21,"2018-07-21-SD-LA","Aviators","Growlers","playoff"
"438","DC","NY","Breeze","Empire",15,19,2018-07-21,"2018-07-21-NY-DC","Empire","Breeze","playoff"
"439","IND","MIN","AlleyCats","Wind Chill",20,19,2018-07-21,"2018-07-21-MIN-IND","AlleyCats","Wind Chill","playoff"
"436","ATX","CAR","Sol","Flyers",23,26,2018-07-27,"2018-07-27-RAL-AUS","Flyers","Sol","playoff"
"433","DAL","CAR","Legion","Flyers",20,19,2018-07-28,"2018-07-28-RAL-DAL","Legion","Flyers","playoff"
"434","TOR","NY","Rush","Empire",17,18,2018-07-28,"2018-07-28-NY-TOR","Empire","Rush","playoff"
"435","MAD","IND","Radicals","AlleyCats",27,18,2018-07-28,"2018-07-28-IND-MAD","Radicals","AlleyCats","playoff"
"431","DAL","NY","Legion","Empire",32,30,2018-08-11,"2018-08-11-NY-DAL","Legion","Empire","semi"
"432","MAD","LA","Radicals","Aviators",24,19,2018-08-11,"2018-08-11-LA-MAD","Radicals","Aviators","semi"
"430","MAD","DAL","Radicals","Legion",20,16,2018-08-12,"2018-08-12-DAL-MAD","Radicals","Legion","championship"
"429","DAL","CAR","Legion","Flyers",19,17,2019-04-05,"2019-04-05-RAL-DAL","Legion","Flyers","regular"
"425","SEA","OAK","Cascades","Spiders",27,28,2019-04-06,"2019-04-06-SJ-SEA","Spiders","Cascades","regular"
"426","ATX","CAR","Sol","Flyers",18,22,2019-04-06,"2019-04-06-RAL-AUS","Flyers","Sol","regular"
"427","SD","LA","Growlers","Aviators",20,18,2019-04-06,"2019-04-06-LA-SD","Growlers","Aviators","regular"
"428","TB","ATL","Cannons","Hustle",18,17,2019-04-06,"2019-04-06-ATL-TB","Cannons","Hustle","regular"
"424","LA","OAK","Aviators","Spiders",22,18,2019-04-12,"2019-04-12-SJ-LA","Aviators","Spiders","regular"
"420","SD","OAK","Growlers","Spiders",25,24,2019-04-13,"2019-04-13-SJ-SD","Growlers","Spiders","regular"
"421","ATL","CAR","Hustle","Flyers",21,24,2019-04-13,"2019-04-13-RAL-ATL","Flyers","Hustle","regular"
"422","NY","DC","Empire","Breeze",21,18,2019-04-13,"2019-04-13-DC-NY","Empire","Breeze","regular"
"423","ATX","DAL","Sol","Legion",19,17,2019-04-13,"2019-04-13-DAL-AUS","Sol","Legion","regular"
"419","IND","MAD","AlleyCats","Radicals",20,22,2019-04-14,"2019-04-14-MAD-IND","Radicals","AlleyCats","regular"
"411","OAK","SD","Spiders","Growlers",16,21,2019-04-20,"2019-04-20-SD-SJ","Growlers","Spiders","regular"
"412","MAD","PIT","Radicals","Thunderbirds",26,17,2019-04-20,"2019-04-20-PIT-MAD","Radicals","Thunderbirds","regular"
"413","DC","PHI","Breeze","Phoenix",20,18,2019-04-20,"2019-04-20-PHI-DC","Breeze","Phoenix","regular"
"414","SEA","LA","Cascades","Aviators",20,24,2019-04-20,"2019-04-20-LA-SEA","Aviators","Cascades","regular"
"415","IND","DET","AlleyCats","Mechanix",26,22,2019-04-20,"2019-04-20-DET-IND","AlleyCats","Mechanix","regular"
"416","MIN","CHI","Wind Chill","Union",25,26,2019-04-20,"2019-04-20-CHI-MIN","Union","Wind Chill","regular"
"417","DAL","ATX","Legion","Sol",21,17,2019-04-20,"2019-04-20-AUS-DAL","Legion","Sol","regular"
"418","TB","ATL","Cannons","Hustle",17,14,2019-04-20,"2019-04-20-ATL-TB","Cannons","Hustle","regular"
"410","SD","SEA","Growlers","Cascades",20,18,2019-04-26,"2019-04-26-SEA-SD","Growlers","Cascades","regular"
"404","OTT","TOR","Outlaws","Rush",13,19,2019-04-27,"2019-04-27-TOR-OTT","Rush","Outlaws","regular"
"405","LA","SEA","Aviators","Cascades",25,19,2019-04-27,"2019-04-27-SEA-LA","Aviators","Cascades","regular"
"406","ATL","CAR","Hustle","Flyers",15,21,2019-04-27,"2019-04-27-RAL-ATL","Flyers","Hustle","regular"
"407","MIN","PIT","Wind Chill","Thunderbirds",25,22,2019-04-27,"2019-04-27-PIT-MIN","Wind Chill","Thunderbirds","regular"
"408","PHI","NY","Phoenix","Empire",16,25,2019-04-27,"2019-04-27-NY-PHI","Empire","Phoenix","regular"
"409","DET","IND","Mechanix","AlleyCats",16,19,2019-04-27,"2019-04-27-IND-DET","AlleyCats","Mechanix","regular"
"403","NY","MTL","Empire","Royal",23,19,2019-04-28,"2019-04-28-MTL-NY","Empire","Royal","regular"
"396","SEA","SD","Cascades","Growlers",25,21,2019-05-04,"2019-05-04-SD-SEA","Cascades","Growlers","regular"
"397","DC","OTT","Breeze","Outlaws",24,15,2019-05-04,"2019-05-04-OTT-DC","Breeze","Outlaws","regular"
"398","TOR","MTL","Rush","Royal",21,16,2019-05-04,"2019-05-04-MTL-TOR","Rush","Royal","regular"
"399","CHI","MIN","Union","Wind Chill",23,17,2019-05-04,"2019-05-04-MIN-CHI","Union","Wind Chill","regular"
"400","OAK","LA","Spiders","Aviators",16,25,2019-05-04,"2019-05-04-LA-SJ","Aviators","Spiders","regular"
"401","PIT","IND","Thunderbirds","AlleyCats",16,19,2019-05-04,"2019-05-04-IND-PIT","AlleyCats","Thunderbirds","regular"
"402","ATL","ATX","Hustle","Sol",23,19,2019-05-04,"2019-05-04-AUS-ATL","Hustle","Sol","regular"
"393","PHI","OTT","Phoenix","Outlaws",21,16,2019-05-05,"2019-05-05-OTT-PHI","Phoenix","Outlaws","regular"
"394","DET","MIN","Mechanix","Wind Chill",22,31,2019-05-05,"2019-05-05-MIN-DET","Wind Chill","Mechanix","regular"
"395","CAR","ATX","Flyers","Sol",23,18,2019-05-05,"2019-05-05-AUS-RAL","Flyers","Sol","regular"
"384","OAK","SEA","Spiders","Cascades",24,19,2019-05-11,"2019-05-11-SEA-SJ","Spiders","Cascades","regular"
