"","team","date","elo","date_numeric"
"1905","Rush",2019-05-18,1782.38166093233,803
"1906","Rush",2019-05-19,1744.15624731823,804
"1907","Rush",2019-05-25,1774.80967858222,810
"1908","Rush",2019-06-02,1777.1754499232,818
"1909","Rush",2019-06-15,1762.81814146882,831
"1910","Rush",2019-06-22,1741.89412134882,838
"1911","Rush",2019-06-23,1747.57635910624,839
"1912","Rush",2019-06-29,1722.59953118752,845
"1913","Rush",2019-07-06,1732.89436273388,852
"1914","Rush",2019-07-20,1737.68451561098,866
"1915","Rush",2019-07-21,1714.31189757543,867
"1916","Sol",2019-04-06,1316.6279504329,761
"1917","Sol",2019-04-13,1351.84671038317,768
"1918","Sol",2019-04-20,1349.6882653507,775
"1919","Sol",2019-05-04,1335.27080234142,789
"1920","Sol",2019-05-05,1332.30956182042,790
"1921","Sol",2019-05-11,1324.4600228547,796
"1922","Sol",2019-05-18,1307.56106971289,803
"1923","Sol",2019-05-25,1305.85428632361,810
"1924","Sol",2019-06-01,1291.17884156965,817
"1925","Sol",2019-06-02,1306.43080259492,818
"1926","Sol",2019-06-23,1340.51737952107,839
"1927","Sol",2019-06-30,1330.07620208871,846
"1928","Spiders",2019-04-06,1473.01045046696,761
"1929","Spiders",2019-04-12,1464.48176285025,767
"1930","Spiders",2019-04-13,1458.77467959384,768
"1931","Spiders",2019-04-20,1429.60222796694,775
"1932","Spiders",2019-05-04,1405.54988802375,789
"1933","Spiders",2019-05-11,1427.79487242352,796
"1934","Spiders",2019-05-17,1414.30654204834,802
"1935","Spiders",2019-05-18,1408.57906550169,803
"1936","Spiders",2019-06-01,1434.90512857733,817
"1937","Spiders",2019-06-15,1421.5536288926,831
"1938","Spiders",2019-06-22,1403.95563003569,838
"1939","Spiders",2019-07-06,1383.13547858755,852
"1940","Thunderbirds",2019-04-20,1330.3345870631,775
"1941","Thunderbirds",2019-04-27,1324.99948832545,782
"1942","Thunderbirds",2019-05-04,1311.9306863172,789
"1943","Thunderbirds",2019-05-11,1328.01350362559,796
"1944","Thunderbirds",2019-05-18,1331.58134480863,803
"1945","Thunderbirds",2019-05-25,1370.19166161279,810
"1946","Thunderbirds",2019-06-01,1378.06889757976,817
"1947","Thunderbirds",2019-06-22,1397.66800636948,838
"1948","Thunderbirds",2019-06-29,1381.67423844944,845
"1949","Thunderbirds",2019-07-06,1384.23768956994,852
"1950","Thunderbirds",2019-07-13,1432.10521577349,859
"1951","Thunderbirds",2019-07-14,1480.85833005661,860
"1952","Thunderbirds",2019-07-20,1485.58197839313,866
"1953","Thunderbirds",2019-07-27,1466.55883833551,873
"1954","Union",2019-04-20,1297.33330447561,775
"1955","Union",2019-05-04,1340.91041250045,789
"1956","Union",2019-05-11,1324.82759519206,796
"1957","Union",2019-05-18,1320.41258716917,803
"1958","Union",2019-05-25,1336.12065440172,810
"1959","Union",2019-06-01,1332.10003885048,817
"1960","Union",2019-06-16,1334.80464638046,832
"1961","Union",2019-06-22,1347.76511671853,838
"1962","Union",2019-06-28,1379.87709670512,844
"1963","Union",2019-06-30,1381.51517243421,846
"1964","Union",2019-07-06,1376.7049034591,852
"1965","Union",2019-07-13,1328.83737725556,859
"1966","Union",2019-07-20,1324.11372891904,866
"1967","Wind Chill",2019-04-20,1536.95251787328,775
"1968","Wind Chill",2019-04-27,1542.28761661094,782
"1969","Wind Chill",2019-05-04,1498.71050858609,789
"1970","Wind Chill",2019-05-05,1504.53139047481,790
"1971","Wind Chill",2019-05-11,1520.588647034,796
"1972","Wind Chill",2019-05-18,1501.48006474859,803
"1973","Wind Chill",2019-05-25,1462.86974794444,810
"1974","Wind Chill",2019-06-01,1466.89036349567,817
"1975","Wind Chill",2019-06-15,1494.96548204025,831
"1976","Wind Chill",2019-06-22,1490.20250441744,838
"1977","Wind Chill",2019-06-29,1491.42094094786,845
"1978","Wind Chill",2019-07-06,1484.5022849227,852
"1979","AlleyCats",2021-06-04,1572.54941941617,913
"1980","AlleyCats",2021-06-05,1522.96300781243,914
"1981","AlleyCats",2021-06-12,1523.8395595742,921
"1982","AlleyCats",2021-06-20,1514.15480772979,929
"1983","AlleyCats",2021-06-26,1468.20310262602,935
"1984","AlleyCats",2021-07-03,1447.47945815211,942
"1985","AlleyCats",2021-07-10,1414.20866502357,949
"1986","AlleyCats",2021-07-17,1411.96766026874,956
"1987","AlleyCats",2021-07-18,1395.77483423804,957
"1988","AlleyCats",2021-07-24,1401.47162725742,963
"1989","AlleyCats",2021-07-31,1397.63432814903,970
"1990","AlleyCats",2021-08-15,1376.30035962441,985
"1991","Aviators",2021-06-05,1624.50972677731,914
"1992","Aviators",2021-06-13,1645.36445465515,922
"1993","Aviators",2021-06-18,1628.9336967093,927
"1994","Aviators",2021-06-19,1602.53788877564,928
"1995","Aviators",2021-06-25,1577.83408097285,934
"1996","Aviators",2021-07-17,1562.32066247718,956
"1997","Aviators",2021-07-23,1585.05226196739,962
"1998","Aviators",2021-07-24,1596.6492064443,963
"1999","Aviators",2021-08-01,1603.02245684426,971
"2000","Aviators",2021-08-07,1586.92269892737,977
"2001","Aviators",2021-08-14,1562.68570029022,984
"2002","Aviators",2021-08-21,1565.75902041865,991
"2003","Breeze",2021-06-04,1575.83150753186,913
"2004","Breeze",2021-06-05,1584.39681675887,914
"2005","Breeze",2021-06-12,1599.13605523403,921
"2006","Breeze",2021-06-18,1610.91458693273,927
"2007","Breeze",2021-07-02,1636.45296356472,941
"2008","Breeze",2021-07-10,1664.71625531543,949
"2009","Breeze",2021-07-17,1630.57982212745,956
"2010","Breeze",2021-07-31,1634.85629012546,970
"2011","Breeze",2021-08-06,1648.12580229498,976
"2012","Breeze",2021-08-08,1665.95446493304,978
"2013","Breeze",2021-08-21,1675.34182474702,991
"2014","Breeze",2021-08-29,1688.52937005973,999
"2015","Breeze",2021-09-03,1656.82878264612,1004
"2016","Cannons",2021-06-04,1332.76798081212,913
"2017","Cannons",2021-06-05,1324.20267158511,914
"2018","Cannons",2021-06-12,1344.86275293834,921
"2019","Cannons",2021-06-19,1314.59239782408,928
"2020","Cannons",2021-06-25,1300.59851606411,934
"2021","Cannons",2021-06-26,1298.97537535871,935
"2022","Cannons",2021-07-03,1284.61430806173,942
"2023","Cannons",2021-07-10,1281.74932877723,949
"2024","Cannons",2021-07-24,1262.38309216541,963
"2025","Cannons",2021-07-31,1254.74082774878,970
"2026","Cannons",2021-08-07,1270.79813819622,977
"2027","Cannons",2021-08-29,1257.61059288351,999
"2028","Cascades",2021-06-05,1381.23303692649,914
"2029","Cascades",2021-06-12,1373.67098569558,921
"2030","Cascades",2021-06-20,1363.95065130851,929
"2031","Cascades",2021-06-25,1381.494048848,934
"2032","Cascades",2021-07-02,1356.2577079761,941
"2033","Cascades",2021-07-03,1353.28552377435,942
"2034","Cascades",2021-07-16,1399.70788227273,955
"2035","Cascades",2021-07-23,1376.97628278252,962
"2036","Cascades",2021-07-31,1375.28948774131,970
"2037","Cascades",2021-08-01,1368.91623734135,971
"2038","Cascades",2021-08-07,1326.10240806825,977
"2039","Cascades",2021-08-13,1312.45637943043,983
"2040","Empire",2021-06-04,1765.39147094466,913
"2041","Empire",2021-06-18,1776.36584712405,927
"2042","Empire",2021-06-26,1777.98898782944,935
"2043","Empire",2021-07-02,1752.45061119745,941
"2044","Empire",2021-07-09,1754.3348210143,948
"2045","Empire",2021-07-24,1741.39413501692,963
"2046","Empire",2021-07-31,1749.03639943356,970
"2047","Empire",2021-08-07,1755.85656667142,977
"2048","Empire",2021-08-13,1758.29712088612,983
"2049","Empire",2021-08-14,1759.88820119417,984
"2050","Empire",2021-08-20,1763.14487950102,990
"2051","Empire",2021-08-29,1768.37857769627,999
"2052","Empire",2021-09-04,1772.40338221,1005
"2053","Empire",2021-09-10,1796.0723151885,1011
"2054","Empire",2021-09-11,1743.23563472498,1012
"2055","Flyers",2021-06-05,1703.73445115665,914
"2056","Flyers",2021-06-12,1688.99521268149,921
"2057","Flyers",2021-06-19,1692.68251280992,928
"2058","Flyers",2021-06-25,1696.42669024099,934
"2059","Flyers",2021-07-03,1710.78775753797,942
"2060","Flyers",2021-07-10,1713.65273682247,949
"2061","Flyers",2021-07-17,1729.92156570018,956
"2062","Flyers",2021-07-30,1731.94388287833,969
"2063","Flyers",2021-08-06,1737.38041532701,976
"2064","Flyers",2021-08-07,1730.56024808915,977
"2065","Flyers",2021-08-14,1736.35784067323,984
"2066","Flyers",2021-08-21,1726.97048085925,991
"2067","Flyers",2021-09-03,1758.67106827286,1004
"2068","Flyers",2021-09-10,1772.28628033992,1011
"2069","Flyers",2021-09-11,1825.12296080344,1012
"2070","Glory",2021-06-05,1444.29624800136,914
"2071","Glory",2021-06-11,1426.20843393626,920
"2072","Glory",2021-06-18,1414.42990223756,927
"2073","Glory",2021-06-19,1410.74260210913,928
"2074","Glory",2021-06-25,1424.7364838691,934
"2075","Glory",2021-07-10,1409.79759063123,949
"2076","Glory",2021-07-24,1429.16382724304,963
"2077","Glory",2021-08-06,1423.72729479435,976
"2078","Glory",2021-08-13,1436.61383150358,983
"2079","Glory",2021-08-20,1433.35715319673,990
"2080","Glory",2021-08-21,1450.6578460918,991
"2081","Glory",2021-08-29,1445.42414789654,999
"2082","Growlers",2021-06-05,1645.65425086119,914
"2083","Growlers",2021-06-13,1624.79952298336,922
"2084","Growlers",2021-06-18,1644.69559526465,927
"2085","Growlers",2021-06-20,1654.41592965172,929
"2086","Growlers",2021-06-26,1665.01447867714,935
"2087","Growlers",2021-07-18,1666.92040417275,957
"2088","Growlers",2021-07-23,1652.57102282059,962
"2089","Growlers",2021-07-24,1667.50396333679,963
"2090","Growlers",2021-07-31,1669.190758378,970
"2091","Growlers",2021-08-07,1685.29051629489,977
"2092","Growlers",2021-08-14,1709.52751493203,984
"2093","Growlers",2021-08-20,1712.32535447293,990
"2094","Growlers",2021-08-28,1735.38953036109,998
"2095","Growlers",2021-09-10,1711.72059738259,1011
"2096","Hustle",2021-06-05,1503.03605262464,914
"2097","Hustle",2021-06-11,1521.12386668974,920
"2098","Hustle",2021-06-19,1551.394221804,928
"2099","Hustle",2021-06-26,1557.98511665607,935
"2100","Hustle",2021-07-10,1529.72182490536,949
"2101","Hustle",2021-07-16,1548.32433765336,955
"2102","Hustle",2021-07-17,1582.46077084133,956
"2103","Hustle",2021-07-24,1595.40145683871,963
"2104","Hustle",2021-07-31,1600.92291256517,970
"2105","Hustle",2021-08-07,1584.86560211772,977
"2106","Hustle",2021-08-14,1579.06800953364,984
"2107","Hustle",2021-08-21,1585.23931161718,991
"2108","Hustle",2021-09-04,1581.21450710345,1005
"2109","Legion",2021-06-12,1719.07697369421,921
"2110","Legion",2021-06-18,1735.50773164006,927
"2111","Legion",2021-06-25,1760.21153944285,934
"2112","Legion",2021-06-26,1749.61299041744,935
"2113","Legion",2021-07-03,1752.58517461919,942
"2114","Legion",2021-07-09,1736.53213497111,948
"2115","Legion",2021-07-10,1737.70621082308,949
"2116","Legion",2021-07-16,1691.2838523247,955
"2117","Legion",2021-07-17,1701.56555709968,956
"2118","Legion",2021-07-23,1715.91493845184,962
"2119","Legion",2021-08-01,1716.89572032744,971
"2120","Legion",2021-08-07,1722.07345791269,977
"2121","Legion",2021-08-28,1699.00928202453,998
"2122","Mechanix",2021-06-04,900.482495138343,913
"2123","Mechanix",2021-06-05,897.739897249314,914
"2124","Mechanix",2021-06-12,896.863345487548,921
"2125","Mechanix",2021-06-19,887.537421231858,928
"2126","Mechanix",2021-06-26,886.691672819932,935
"2127","Mechanix",2021-06-27,886.328587222186,936
"2128","Mechanix",2021-07-17,885.695651528358,956
"2129","Mechanix",2021-07-24,879.99885850898,963
"2130","Mechanix",2021-07-31,877.682649623402,970
"2131","Mechanix",2021-08-07,877.269951472304,977
"2132","Mechanix",2021-08-14,873.794561111727,984
"2133","Mechanix",2021-08-21,870.401166195549,991
"2134","Outlaws",2021-07-24,1265.19036658633,963
"2135","Outlaws",2021-07-25,1307.89647389853,964
"2136","Outlaws",2021-08-08,1279.7629474953,978
"2137","Outlaws",2021-08-12,1271.95559925245,982
"2138","Outlaws",2021-08-15,1270.04502016294,985
"2139","Outlaws",2021-08-22,1281.92474354668,992
"2140","Outlaws",2021-08-28,1277.11544899227,998
"2141","Outlaws",2021-09-04,1264.6096573303,1005
"2142","Phoenix",2021-06-04,1276.25698324025,913
"2143","Phoenix",2021-06-19,1312.46008083703,928
"2144","Phoenix",2021-06-25,1308.71590340596,934
"2145","Phoenix",2021-06-26,1302.12500855389,935
"2146","Phoenix",2021-07-03,1290.69497921042,942
"2147","Phoenix",2021-07-09,1288.81076939356,948
"2148","Phoenix",2021-07-10,1303.74966263144,949
"2149","Phoenix",2021-07-16,1285.14714988344,955
"2150","Phoenix",2021-07-31,1280.87068188543,970
"2151","Phoenix",2021-08-06,1267.60116971591,976
"2152","Phoenix",2021-08-13,1265.16061550122,983
"2153","Phoenix",2021-08-21,1247.85992260616,991
"2154","Radicals",2021-06-04,1679.86478077237,913
"2155","Radicals",2021-06-05,1682.6073786614,914
"2156","Radicals",2021-06-18,1643.12608301382,927
"2157","Radicals",2021-06-20,1652.81083485823,929
"2158","Radicals",2021-06-27,1653.17392045598,936
"2159","Radicals",2021-07-02,1625.70754416764,941
"2160","Radicals",2021-07-03,1646.43118864155,942
"2161","Radicals",2021-07-10,1653.23895645524,949
"2162","Radicals",2021-07-17,1655.47996121007,956
"2163","Radicals",2021-07-30,1616.63869968227,969
"2164","Radicals",2021-07-31,1618.95490856784,970
"2165","Radicals",2021-08-22,1598.51994310821,992
"2166","Royal",2021-07-25,1305.59451250236,964
"2167","Royal",2021-08-07,1336.26483749525,977
"2168","Royal",2021-08-08,1364.39836389848,978
"2169","Royal",2021-08-12,1372.20571214133,982
"2170","Royal",2021-08-14,1388.09899333265,984
"2171","Royal",2021-08-21,1412.18642801974,991
"2172","Royal",2021-08-22,1400.306704636,992
"2173","Royal",2021-08-29,1447.00394349341,999
"2174","Royal",2021-09-09,1461.9498104271,1010
"2175","Rush",2021-07-24,1668.34780108552,963
"2176","Rush",2021-08-07,1637.67747609263,977
"2177","Rush",2021-08-14,1621.78419490132,984
"2178","Rush",2021-08-15,1623.69477399083,985
"2179","Rush",2021-08-21,1599.60733930373,991
"2180","Rush",2021-08-28,1604.41663385814,998
"2181","Rush",2021-08-29,1557.71939500073,999
"2182","Rush",2021-09-04,1570.22518666271,1005
"2183","Rush",2021-09-09,1555.27931972902,1010
"2184","Sol",2021-06-12,1350.79398810645,921
"2185","Sol",2021-06-19,1377.18979604011,928
"2186","Sol",2021-06-25,1359.64639850061,934
"2187","Sol",2021-06-26,1340.8182693496,935
"2188","Sol",2021-07-02,1366.05461022151,941
"2189","Sol",2021-07-09,1382.10764986959,948
"2190","Sol",2021-07-10,1380.93357401761,949
"2191","Sol",2021-07-17,1396.44699251328,956
"2192","Sol",2021-07-18,1394.54106701766,957
"2193","Sol",2021-07-24,1379.60812650146,963
"2194","Sol",2021-07-31,1401.68854438646,970
"2195","Sol",2021-08-07,1396.51080680121,977
"2196","Spiders",2021-06-05,1367.77922428188,914
"2197","Spiders",2021-06-12,1375.34127551279,921
"2198","Spiders",2021-06-18,1355.4452032315,927
"2199","Spiders",2021-06-26,1374.27333238251,935
"2200","Spiders",2021-07-17,1363.99162760753,956
"2201","Spiders",2021-07-24,1352.39468313062,963
"2202","Spiders",2021-07-31,1330.31426524562,970
"2203","Spiders",2021-08-01,1329.33348337002,971
"2204","Spiders",2021-08-07,1372.14731264312,977
"2205","Spiders",2021-08-13,1385.79334128094,983
"2206","Spiders",2021-08-20,1382.99550174005,990
"2207","Spiders",2021-08-21,1379.92218161162,991
"2208","Thunderbirds",2021-06-05,1422.26259033415,914
"2209","Thunderbirds",2021-06-12,1401.60250898092,921
"2210","Thunderbirds",2021-06-18,1390.62813280154,927
"2211","Thunderbirds",2021-06-19,1354.42503520476,928
"2212","Thunderbirds",2021-07-03,1365.85506454823,942
"2213","Thunderbirds",2021-07-17,1349.58623567052,956
"2214","Thunderbirds",2021-07-30,1347.56391849238,969
"2215","Thunderbirds",2021-07-31,1342.04246276592,970
"2216","Thunderbirds",2021-08-08,1324.21380012786,978
"2217","Thunderbirds",2021-08-13,1311.32726341863,983
"2218","Thunderbirds",2021-08-14,1309.73618311059,984
"2219","Thunderbirds",2021-08-21,1303.56488102705,991
"2220","Union",2021-06-05,1373.70014052277,914
"2221","Union",2021-06-12,1403.81177777074,921
"2222","Union",2021-06-19,1413.13770202643,928
"2223","Union",2021-06-26,1459.08940713019,935
"2224","Union",2021-07-02,1486.55578341853,941
"2225","Union",2021-07-10,1479.74801560484,949
"2226","Union",2021-07-11,1462.20912245742,950
"2227","Union",2021-07-18,1478.40194848813,957
"2228","Union",2021-07-24,1511.78289304656,963
"2229","Union",2021-07-30,1550.62415457436,969
"2230","Union",2021-08-07,1551.03685272546,977
"2231","Union",2021-08-21,1554.43024764163,991
"2232","Union",2021-08-29,1571.64267149227,999
"2233","Union",2021-09-10,1558.02745942521,1011
"2234","Wind Chill",2021-06-04,1509.34104594347,913
"2235","Wind Chill",2021-06-12,1479.22940869551,921
"2236","Wind Chill",2021-06-18,1518.71070434309,927
"2237","Wind Chill",2021-06-26,1519.55645275502,935
"2238","Wind Chill",2021-07-10,1552.82724588355,949
"2239","Wind Chill",2021-07-11,1570.36613903097,950
"2240","Wind Chill",2021-07-17,1570.9990747248,956
"2241","Wind Chill",2021-07-24,1537.61813016637,963
"2242","Wind Chill",2021-07-31,1541.45542927476,970
"2243","Wind Chill",2021-08-14,1544.93081963533,984
"2244","Wind Chill",2021-08-15,1566.26478815996,985
"2245","Wind Chill",2021-08-22,1586.69975361959,992
"2246","Wind Chill",2021-08-29,1569.48732976896,999
"2247","AlleyCats",2022-05-07,1377.96047452836,1045
"2248","AlleyCats",2022-05-14,1370.69522556019,1052
"2249","AlleyCats",2022-05-21,1396.55615654235,1059
"2250","AlleyCats",2022-05-28,1401.05256822107,1066
"2251","AlleyCats",2022-06-04,1390.52075856546,1073
"2252","AlleyCats",2022-06-11,1392.07961626847,1080
"2253","AlleyCats",2022-06-25,1384.66158374917,1094
"2254","AlleyCats",2022-07-02,1392.37574011669,1101
"2255","AlleyCats",2022-07-09,1383.61071030909,1108
"2256","AlleyCats",2022-07-15,1408.07784181582,1114
"2257","AlleyCats",2022-07-23,1393.3338217729,1122
"2258","AlleyCats",2022-07-30,1389.51892886498,1129
"2259","AlleyCats",2022-08-13,1385.1182990404,1143
"2260","Aviators",2022-04-30,1535.78076598879,1038
"2261","Aviators",2022-05-14,1526.94450313711,1052
"2262","Aviators",2022-05-22,1528.94033088734,1060
"2263","Aviators",2022-06-04,1538.29372252492,1073
"2264","Aviators",2022-06-05,1488.05180951309,1074
"2265","Aviators",2022-06-10,1492.42991999577,1079
"2266","Aviators",2022-06-18,1484.95172886927,1087
"2267","Aviators",2022-07-02,1467.40570381155,1101
"2268","Aviators",2022-07-16,1437.78982932895,1115
"2269","Aviators",2022-07-22,1428.83639144029,1121
"2270","Aviators",2022-07-23,1408.14786917826,1122
"2271","Aviators",2022-07-29,1414.88258777074,1128
"2272","Breeze",2022-04-30,1635.35390361569,1038
"2273","Breeze",2022-05-14,1650.28004129206,1052
"2274","Breeze",2022-05-28,1658.70060876073,1066
"2275","Breeze",2022-06-03,1665.24366409282,1072
"2276","Breeze",2022-06-10,1657.19026725317,1079
"2277","Breeze",2022-06-18,1665.47305021726,1087
"2278","Breeze",2022-07-02,1670.4839850844,1101
"2279","Breeze",2022-07-08,1671.80769009091,1107
"2280","Breeze",2022-07-15,1692.50273262899,1114
"2281","Breeze",2022-07-16,1702.09701839118,1115
"2282","Breeze",2022-07-23,1711.80444858022,1122
"2283","Breeze",2022-07-29,1713.73191313822,1128
"2284","Breeze",2022-08-13,1717.91395245482,1143
"2285","Breeze",2022-08-20,1712.55072352419,1150
"2286","Cannons",2022-04-30,1252.32751976067,1038
"2287","Cannons",2022-05-07,1247.81494949135,1045
"2288","Cannons",2022-05-14,1246.96975888937,1052
"2289","Cannons",2022-05-28,1215.61249836648,1066
"2290","Cannons",2022-06-04,1209.29464111671,1073
"2291","Cannons",2022-06-11,1206.84172719012,1080
"2292","Cannons",2022-06-25,1203.31059586294,1094
"2293","Cannons",2022-07-09,1202.67773508017,1108
"2294","Cannons",2022-07-16,1190.26452030297,1115
"2295","Cannons",2022-07-23,1215.24753896941,1122
"2296","Cannons",2022-07-29,1210.32363785484,1128
"2297","Cannons",2022-07-30,1201.87900600927,1129
"2298","Cascades",2022-05-01,1299.89624731893,1039
"2299","Cascades",2022-05-07,1279.1070611936,1045
"2300","Cascades",2022-05-13,1267.89133520696,1051
"2301","Cascades",2022-05-21,1266.73137396767,1059
"2302","Cascades",2022-05-22,1264.73554621744,1060
"2303","Cascades",2022-05-28,1304.79560490915,1066
"2304","Cascades",2022-06-05,1355.03751792099,1074
"2305","Cascades",2022-06-17,1345.98995182858,1086
"2306","Cascades",2022-06-18,1335.41195382832,1087
"2307","Cascades",2022-06-25,1300.88515817097,1094
"2308","Cascades",2022-07-08,1292.55257022051,1107
"2309","Cascades",2022-07-23,1282.34916551396,1122
"2310","Empire",2022-04-30,1764.71051375541,1038
"2311","Empire",2022-05-07,1765.41679160848,1045
"2312","Empire",2022-05-14,1775.85128315706,1052
"2313","Empire",2022-05-21,1782.2296738474,1059
"2314","Empire",2022-05-27,1794.08107882384,1065
"2315","Empire",2022-05-28,1801.65351855745,1066
"2316","Empire",2022-06-04,1821.437307616,1073
"2317","Empire",2022-06-10,1829.49070445566,1079
"2318","Empire",2022-06-18,1830.32169462508,1087
"2319","Empire",2022-07-01,1834.47375995562,1100
"2320","Empire",2022-07-09,1837.99314864263,1108
"2321","Empire",2022-07-22,1844.57214119128,1121
"2322","Empire",2022-08-20,1849.93537012191,1150
"2323","Empire",2022-08-26,1886.72701709995,1156
"2324","Empire",2022-08-27,1909.62573880882,1157
"2325","Flyers",2022-04-29,1828.58180565665,1037
"2326","Flyers",2022-05-07,1833.09437592597,1045
"2327","Flyers",2022-05-14,1833.93956652795,1052
"2328","Flyers",2022-05-20,1836.21981436813,1058
"2329","Flyers",2022-06-03,1856.84381733423,1072
"2330","Flyers",2022-06-04,1836.51726845356,1073
"2331","Flyers",2022-06-11,1842.32355404751,1080
"2332","Flyers",2022-06-17,1858.28473455028,1086
"2333","Flyers",2022-06-25,1861.81586587745,1094
"2334","Flyers",2022-07-02,1864.7352136928,1101
"2335","Flyers",2022-07-09,1865.36807447558,1108
"2336","Flyers",2022-07-16,1869.56458873981,1115
"2337","Flyers",2022-08-20,1873.20173598368,1150
"2338","Flyers",2022-08-26,1836.41008900564,1156
"2339","Glory",2022-04-30,1448.22271319699,1038
"2340","Glory",2022-05-06,1427.04774036332,1044
"2341","Glory",2022-05-07,1415.25311374114,1045
"2342","Glory",2022-05-14,1404.81862219256,1052
"2343","Glory",2022-05-20,1442.24510730605,1058
"2344","Glory",2022-06-03,1435.70205197396,1072
"2345","Glory",2022-06-04,1416.98863681185,1073
"2346","Glory",2022-06-17,1420.18013216392,1086
"2347","Glory",2022-06-25,1408.92249335183,1094
"2348","Glory",2022-07-02,1434.23266343517,1101
"2349","Glory",2022-07-09,1430.71327474815,1108
"2350","Glory",2022-07-23,1421.00584455911,1122
"2351","Growlers",2022-04-29,1686.3311904448,1037
"2352","Growlers",2022-05-07,1694.82680130964,1045
"2353","Growlers",2022-05-14,1703.66306416132,1052
"2354","Growlers",2022-05-21,1704.8230254006,1059
"2355","Growlers",2022-06-11,1706.95674939084,1080
"2356","Growlers",2022-06-18,1714.43494051734,1087
"2357","Growlers",2022-06-24,1671.58967261347,1093
"2358","Growlers",2022-06-25,1637.3263870934,1094
"2359","Growlers",2022-07-15,1648.10744425967,1114
"2360","Growlers",2022-07-23,1658.31084896622,1122
"2361","Growlers",2022-07-24,1668.85721723693,1123
"2362","Growlers",2022-07-30,1673.82096670365,1129
"2363","Growlers",2022-08-13,1644.70869197385,1143
"2364","Hustle",2022-04-29,1577.75566225023,1037
"2365","Hustle",2022-04-30,1583.03873537308,1038
"2366","Hustle",2022-05-21,1594.27011603482,1059
"2367","Hustle",2022-06-04,1600.58797328459,1073
"2368","Hustle",2022-06-11,1603.04088721118,1080
"2369","Hustle",2022-06-17,1587.07970670841,1086
"2370","Hustle",2022-07-02,1584.16035889306,1101
"2371","Hustle",2022-07-08,1604.9352704117,1107
"2372","Hustle",2022-07-09,1596.3444930408,1108
"2373","Hustle",2022-07-16,1608.757707818,1115
"2374","Hustle",2022-07-22,1619.16390671637,1121
"2375","Hustle",2022-07-30,1622.97879962428,1129
"2376","Legion",2022-04-30,1667.00704326958,1038
"2377","Legion",2022-05-13,1621.11192353709,1051
"2378","Legion",2022-05-14,1581.40208680827,1052
"2379","Legion",2022-06-03,1560.77808384217,1072
"2380","Legion",2022-06-11,1554.97179824823,1080
"2381","Legion",2022-06-25,1528.89442535448,1094
"2382","Legion",2022-07-02,1483.77343799044,1101
"2383","Legion",2022-07-08,1462.9985264718,1107
"2384","Legion",2022-07-16,1452.58239523753,1115
"2385","Legion",2022-07-22,1442.17619633916,1121
"2386","Legion",2022-07-23,1417.19317767272,1122
"2387","Legion",2022-07-30,1425.63780951829,1129
"2388","Mechanix",2022-04-30,863.112160965582,1038
"2389","Mechanix",2022-05-07,861.452046061629,1045
"2390","Mechanix",2022-05-21,859.145967844191,1059
"2391","Mechanix",2022-05-28,854.649556165477,1066
"2392","Mechanix",2022-06-04,852.333830973795,1073
"2393","Mechanix",2022-06-11,850.774973270781,1080
"2394","Mechanix",2022-06-18,849.391087708716,1087
"2395","Mechanix",2022-07-02,847.5034712997,1101
"2396","Mechanix",2022-07-09,846.094471175859,1108
"2397","Mechanix",2022-07-16,843.466769530024,1115
"2398","Mechanix",2022-07-30,843.181695291745,1129
"2399","Mechanix",2022-07-31,842.821705447284,1130
"2400","Nitro",2022-05-01,1412.5601321115,1039
"2401","Nitro",2022-05-08,1400.00258806928,1046
"2402","Nitro",2022-05-21,1428.1252873037,1059
"2403","Nitro",2022-05-28,1388.06522861199,1066
"2404","Nitro",2022-06-04,1378.71183697441,1073
"2405","Nitro",2022-06-10,1374.33372649173,1079
"2406","Nitro",2022-06-11,1372.20000250149,1080
"2407","Nitro",2022-06-26,1318.60331728961,1095
"2408","Nitro",2022-07-09,1285.11082467377,1108
"2409","Nitro",2022-07-24,1274.56445640305,1123
"2410","Nitro",2022-07-29,1267.1259822459,1128
"2411","Nitro",2022-07-30,1261.41135935921,1129
"2412","Outlaws",2022-05-06,1285.78463016396,1044
"2413","Outlaws",2022-05-14,1280.9838156627,1052
"2414","Outlaws",2022-05-21,1268.29318104676,1059
"2415","Outlaws",2022-05-28,1260.72074131315,1066
"2416","Outlaws",2022-06-01,1244.57612276555,1070
"2417","Outlaws",2022-06-17,1241.38462741348,1086
"2418","Outlaws",2022-06-18,1240.55363724405,1087
"2419","Outlaws",2022-07-02,1232.53095445202,1101
"2420","Outlaws",2022-07-07,1263.49120917647,1106
"2421","Outlaws",2022-07-16,1253.89692341427,1115
"2422","Outlaws",2022-07-29,1251.96945885627,1128
"2423","Outlaws",2022-07-30,1239.12747558468,1129
"2424","Phoenix",2022-04-30,1245.0613573057,1038
"2425","Phoenix",2022-05-07,1244.35507945263,1045
"2426","Phoenix",2022-05-13,1238.25678061535,1051
"2427","Phoenix",2022-05-20,1282.91941330428,1058
"2428","Phoenix",2022-05-21,1295.61004792022,1059
"2429","Phoenix",2022-06-04,1314.32346308232,1073
"2430","Phoenix",2022-06-17,1342.04240645808,1086
"2431","Phoenix",2022-07-02,1337.03147159094,1101
"2432","Phoenix",2022-07-08,1335.70776658442,1107
"2433","Phoenix",2022-07-16,1358.78507696137,1115
